,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Distance (km),Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
1277,ELEC,DGS MAIN,1501 Capitol Ave,1501 STATION 4; MONHTLY PARKERS ONLY,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5757555,-121.4870395,2019-10-19,122718,0.99371,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.59922,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
1278,ELEC,Hyatt Regency,1209 L St,,Sacramento,CA,95814,,916-443-1234,E,,Public,24 hours daily; for hotel guests and parking garage customers,,,,,,20,,,Non-Networked,,200-8,38.577235,-121.491136,2019-09-09,77914,0.75144,2019-09-09 14:29:53 UTC,P,,,2016-08-15,,,,,J1772,US,1.20933,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
1279,ELEC,SACRAMENTO,1013 L St,"CAPITAL GARAGE3; -
LOT H #1; -
LOT H #2; -
LOT H #3",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.57825,-121.494147,2019-10-19,65949,0.57526,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.92579,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1280,ELEC,Hyatt Regency Sacramento - Tesla Destination,1209 L St,,Sacramento,CA,95814,,916-443-1234  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.577428,-121.491085,2019-05-09,113298,0.74896,2019-05-14 21:16:45 UTC,P,,,2016-08-15,,,,,TESLA,US,1.20533,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
1281,ELEC,SACRAMENTO,312 K St,"LOT G #1; -
LOT G #2; -
LOT G #3; -",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.581109,-121.502604,2019-10-19,51721,0.08022,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.1291,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1282,ELEC,16th & L Street Parking Lot,1601 L Street,,Sacramento,CA,95814,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.576144,-121.485732,2019-10-19,122880,1.04864,2019-10-19 09:51:32 UTC,,,,,,,,,CHADEMO J1772COMBO,US,1.68762,,,,Public,,public,,,,,,,,,,,,,,,,,,,
1283,ELEC,SACRAMENTO,1110 11th St,CAPITAL GARAGE2; -,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5785899,-121.4930539,2019-10-19,63359,0.62079,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.99906,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1284,ELEC,SACRAMENTO,1106 11th St,CAPITAL GARAGE1; -,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5786738,-121.4929359,2019-10-19,63360,0.62448,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.005,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1285,ELEC,500 J SAWYER GA,1028 7th St,STATION 5,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5808919,-121.498905,2019-10-19,92455,0.26986,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.4343,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
1286,ELEC,Kimpton Sawyer Hotel - Tesla Destination,500 J St,,Sacramento,CA,95814,,916-545-7100  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.581384,-121.499471,2019-05-09,113299,0.2289,2019-05-14 21:16:45 UTC,P,,,2018-11-01,,,,,TESLA,US,0.36838,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
1287,ELEC,ESQUIRE PLAZA,1215 K St,"STATION 1; Enter garage off 13th go to 6th floor
STATION 2; 6th floor in garage off 13th st 
STATION 3; Enter garage off 13th St. Stations located on 6th floor. ",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,4,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.578474,-121.489886,2019-10-19,103856,0.78138,2019-10-19 09:11:22 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,1.25751,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1288,ELEC,500 J SAWYER GA,1007 6th St,"STATION 4; Located on P2 - Area D
STATION 6; Located on P2 - Area D
STATION 7; Located on P2 - Area E",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.581357,-121.498689,2019-10-19,92306,0.2685,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.43211,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
1289,ELEC,SACRAMENTO,414 J St,"LOT U #1; -
LOT U #2; -",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.582118,-121.500958,2019-10-19,50434,0.13585,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.21863,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1290,ELEC,500 J SAWYER GA,560 J St,"STATION 2; Located on P1 - Area D
STATION 3; Located on P1 - Area D",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.58153,-121.498792,2019-10-19,92307,0.25888,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.41663,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
1291,ELEC,City of Sacramento - City Hall Public Parking Garage,10th St & I St,"Lot I, Levels 2 and 8, Waterfall Building.",Sacramento,CA,95814,,916-264-5011,E,,Public,24 hours daily; pay lot,,,,,4,21,,2 SP Inductive,Non-Networked,,GPS,38.58098,-121.493,2018-09-10,25493,0.56604,2019-10-17 02:22:35 UTC,LG,,,2004-05-30,,,,,J1772 NEMA1450,US,0.91095,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
1292,ELEC,Sutter Galleria Mall - University of California - Davis Extension,2901 K St,Located on the 2nd floor,Sacramento,CA,95816,,916-327-7072,E,,Public,24 hours daily; pay lot; visitor and student use only,,,,,1,2,,,Non-Networked,,200-9,38.57277,-121.467902,2019-05-09,25494,2.02385,2019-05-14 21:16:45 UTC,P,,,2004-05-30,,,,,J1772 NEMA520,US,3.25707,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
1293,ELEC,California State University - Sacramento State - Parking Structure 1,6000 J St,Located on Sinclair Road,Sacramento,CA,95819,,916-278-7275,E,,Public,Garage business hours; must have parking permit,,,,,,4,,,Non-Networked,,GPS,38.5599196631058,-121.426936013275,2019-05-09,70072,4.39589,2019-05-14 21:16:45 UTC,P,,,2012-08-21,,,,,J1772,US,7.0745,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$1 per 4 hour for first four hours; $10 per hour thereafter,,,,,,,,,
1294,ELEC,California State University - Sacramento State - Parking Structure 2,6000 J St,Near the bookstore,Sacramento,CA,95819,,916-278-7275,E,,Public,Garage business hours; must have parking permit,,,,,,4,,,Non-Networked,,GPS,38.55997,-121.420606,2019-05-09,70073,4.71226,2019-05-14 21:16:45 UTC,P,,,2012-08-24,,,,,J1772,US,7.58365,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$1 per 4 hour for first four hours; $10 per hour thereafter,,,,,,,,,
1295,ELEC,California State University - Sacramento State - Lot 1,6000 J St,,Sacramento,CA,95819,,916-278-7275,E,,Public,Garage business hours; must have parking permit,,,,,,1,,,Non-Networked,,200-9,38.563944,-121.425722,2019-05-09,70074,4.36311,2019-05-14 21:16:45 UTC,P,,,2012-08-01,,,,,J1772,US,7.02174,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$1 per 4 hour for first four hours; $10 per hour thereafter,,,,,,,,,
1296,ELEC,500 J SAWYER GA,558-598 J St,STATION 1; Located on P1 - Area A,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5818089,-121.4992496,2019-10-19,92318,0.22887,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.36833,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
1297,ELEC,Ace Parking - 900 13th St Garage,900 13th St,"Employees and guests only.
",Sacramento,CA,95814,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.580106,-121.489101,2019-10-19,96563,0.78372,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,1.26128,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
1298,ELEC,ESQUIRE PLAZA,1074-1098 13th St,"1215 K ST.; Enter garage off 13th St. Stations located on 2nd floor.
1215 K ST; Enter garage off 13th St. Stations located on 2nd floor.",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.579732,-121.489188,2019-10-19,103866,0.78639,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.26557,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1299,ELEC,California State University - Sacramento State - Parking Structure 5,6000 J St,Floors 1 through 5,Sacramento,CA,95819,,916-278-7275,E,,Public,Garage business hours,,,,,,15,,,Non-Networked,,GPS,38.5641537250829,-121.428490039703,2019-05-09,121690,4.21737,2019-05-14 21:16:45 UTC,SG,,,2019-04-01,,,,,J1772,US,6.7872,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$1 per hour for first 4 hours; $10 per hour thereafter,,,,,,,,,
1300,ELEC,CSUS,Sinclair Rd,"PS1 - 2
PS1 - 3; Inside the garage ",Sacramento,CA,95826,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.560097,-121.42672,2019-10-19,144106,4.40218,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,7.08462,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $10 per additional hour, maximum payment of $44",,,,,,,,,
1301,ELEC,CSUS,Atlas Cedar Way,"PS2 - 1; 1st floor
PS2 - 2
PS2 - 3
PS2 - 4",Sacramento,CA,95826,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.55955,-121.420204,2019-10-19,144107,4.74255,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,7.63239,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $10 per additional hour, maximum payment of $44",,,,,,,,,
1302,ELEC,CSUS,bay laurel way,"LOT 1 D-1; -
LOT 1 D-2; -",Sacramento,CA,95826,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.56301,-121.42866,2019-10-19,144108,4.23428,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.81441,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $10 per additional hour, maximum payment of $44",,,,,,,,,
1303,ELEC,SACRAMENTO,801 14th St,"MEMORIAL 1
MEMORIAL 2
MEMORIAL 3
MEMORIAL 4
MEMORIAL 5
MEMORIAL 6",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.580471,-121.486937,2019-10-19,50741,0.8909,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.43376,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1304,ELEC,Greenlots - 43139,401 I St,,Sacramento,CA,95814,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.5835189819336,-121.500877380371,2019-10-17,99139,0.11576,2019-10-17 09:51:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,0.1863,,,,Public,,public,,,,,,,,,,"DC Fast: $0.23 per kWh, maximum payment of $30.00",,,,,,,,,
1305,ELEC,SACRAMENTO,200 I St,"LOT P #1
LOT P #2; -
LOT P #3
LOT P #4",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.58417,-121.503191,2019-10-19,50432,0.01495,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.02406,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1306,ELEC,Sacramento Metro Air Quality Management District,777 12th St,,Sacramento,CA,95814,,916-874-4800,E,,Public,Garage business hours; mainly for employee use,,,,,,5,,,Non-Networked,,GPS,38.582059,-121.48935,2018-11-08,70561,0.74159,2019-10-16 03:23:02 UTC,LG,,,2011-07-20,,,,,J1772,US,1.19347,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,
1307,ELEC,CLUBHOUSE,3340 McKinley Village Way,CLUBHOUSE,Sacramento,CA,95816,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.583371,-121.4565508,2019-10-19,81638,2.47987,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,3.99096,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
1308,ELEC,Raley's,1 Cadillac Dr,,Sacramento,CA,95825,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.57471,-121.41813,2019-10-19,93562,4.59134,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772COMBO,US,7.38905,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
1309,ELEC,COUNTY EVSE,703-783 H St,"H STREET 1
H STREET 2; Rooftop
H STREET 5",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.583731,-121.496432,2019-10-19,96767,0.34609,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.55698,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1310,ELEC,COUNTY EVSE,738 G St,H STREET 6,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5841225,-121.4954078,2019-10-19,143449,0.39657,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.63822,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1311,ELEC,COUNTY EVSE,725 7th St,"GW PUB PARK 4; upper level
PUB PARK 3; Upper level",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.583928,-121.495609,2019-10-19,143469,0.38742,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.62349,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1312,ELEC,COUNTY EVSE,800 F St,JURY LOT; Jury Parking Lot,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5846418,-121.4933741,2019-10-19,143510,0.50375,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.81071,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1313,ELEC,COUNTY EVSE,625 7th St,"EMPLOYE PARK 2; lower level
EMPLOYE PARK 3; lower level",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.58534,-121.495556,2019-10-19,96766,0.38937,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.62663,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1314,ELEC,City of Sacramento - Old Sacramento City Garage,125 I St,Located underneath the freeway,Sacramento,CA,95814,,916-808-5110,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-9,38.584783,-121.503877,2018-09-10,82382,0.05847,2019-10-16 03:23:02 UTC,LG,,,2017-04-01,,,,,J1772,US,0.0941,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
1315,ELEC,Arden Fair Mall,1689 Arden Way,,Sacramento,CA,95815,,916-920-1167,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,38.599693,-121.427045,2018-11-08,7286,4.11989,2019-10-16 03:23:02 UTC,P,,,1998-06-15,,,,,J1772,US,6.63032,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,
1316,ELEC,EVSP WALGREENS,2201 Arden Way,STORE 6193; The station is located to the left of the store's entrance,Sacramento,CA,95825,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5967011,-121.4149023,2019-10-19,41804,4.76542,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,7.6692,,,,Public,,public,,,,,,,,,,$0.3 per kWh,,,,,,,,,
1317,ELEC,SACRAMENTO,300 Richards Blvd,"RICHARDS ST 2
RICHARDS ST 3
RICHARDS ST 4",Sacramento,CA,95811,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.596758,-121.500627,2019-10-19,53072,0.16993,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.27348,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1318,ELEC,CA LOTTERY,700 N 10th St,"GATEWAY; -
STATION #2; -
STATION #3; -
STATION #4; -
STATION #5; -",Sacramento,CA,95811,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.598119,-121.486032,2019-10-19,76937,0.95777,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.54138,,,,Public,,public,,,,,,,,,,$0.17 per kWh,,,,,,,,,
1319,ELEC,SACRAMENTO,300 Richard Street,RICHARDS ST 1; -,Sacramento,CA,95811,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5964811,-121.4984991,2019-10-19,80988,0.28393,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.45694,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1320,ELEC,Arden Fair Mall - Tesla Supercharger,1689 Arden Way,,Sacramento,CA,95815,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,19,,Tesla,http://www.teslamotors.com/supercharger,GPS,38.603316,-121.428491,2019-10-04,102595,4.06354,2019-10-04 14:44:17 UTC,P,,,2018-07-01,,,,,TESLA,US,6.53963,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
1321,ELEC,Kaiser Point West,1650 Response Road,,Sacramento,CA,95815,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,18,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.5962618,-121.4298863,2019-10-19,118442,3.96221,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,6.37656,,,,Public,,public,,,,,,,,,,$1.35/Hr Parking Fee,,,,,,,,,
1322,ELEC,Arden Fair Mall - Macy’s,1701 Arden Way,,Sacramento,CA,95815,,888-264-2208,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.599881,-121.425544,2019-10-04,145249,4.20094,2019-10-04 14:44:17 UTC,P,,,2019-09-01,,,,,J1772,US,6.76076,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,
1323,ELEC,H-D CHARGER,1000 Arden Way,DCFAST HOG,Sacramento,CA,95815,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.605907,-121.44319,2019-10-19,144031,3.30613,2019-10-19 09:11:22 UTC,,,,,,,,,J1772COMBO,US,5.3207,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
1324,ELEC,Grant Union High School,1400 B Grand Ave,,Sacramento,CA,95838,,866-816-7584,E,,Public,School business hours,,,,,,8,,,EV Connect,http://evconnect.com/,200-9,38.634754,-121.434747,2019-05-09,94786,4.37056,2019-05-14 21:16:45 UTC,P,,,2017-06-14,,,,,J1772,US,7.03373,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
1325,ELEC,Gateway Oaks Metro Center,2710 Gateway Oaks Dr,,Sacramento,CA,95833,,916-921-5005,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,38.615468,-121.517263,2018-11-08,25500,0.23637,2019-10-16 03:23:02 UTC,P,,,2004-05-30,,,,,J1772,US,0.3804,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
1326,ELEC,CCC,2860 Gateway Oaks Dr,STATION 3,Sacramento,CA,95833,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6222355,-121.5184235,2019-10-19,96952,0.13521,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.2176,,,,Public,,public,,,,,,,,,,"$1.5 per hour, minimum payment of $1.5",,,,,,,,,
1327,ELEC,CCC,2890 Gateway Oaks,STATION 2; At north side of building,Sacramento,CA,95833,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6211868,-121.5224373,2019-10-19,96687,0.36238,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.58319,,,,Public,,public,,,,,,,,,,"$1.5 per hour, minimum payment of $1.5",,,,,,,,,
1328,ELEC,CCC,2870 Gateway Oaks Dr,STATION 1,Sacramento,CA,95833,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.6219744,-121.521017,2019-10-19,53679,0.27252,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.43858,,,,Public,,public,,,,,,,,,,"$1.5 per hour, minimum payment of $1.5",,,,,,,,,
1329,ELEC,Sacramento Area Electrical Training Center,2836 El Centro Rd,,Sacramento,CA,95833,,916-646-6688,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.618916,-121.535361,2019-05-09,70881,1.06865,2019-05-14 21:16:45 UTC,P,,,2013-07-25,,,,,J1772,US,1.71983,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
1330,ELEC,Promenade at Sacramento Gateway - Tesla Supercharger,3668 N Freeway Blvd,,Sacramento,CA,95834,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,GPS,38.637781,-121.497079,2019-10-04,102055,1.29948,2019-10-04 14:44:17 UTC,P,,,2018-07-23,,,,,TESLA,US,2.09131,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
1331,ELEC,3841 N FREEWAY,3841 N Freeway Blvd,STATION 1,Sacramento,CA,95834,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6417412,-121.4860158,2019-10-19,100552,1.9498,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,3.1379,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.25 per kWh",,,,,,,,,
1332,ELEC,Target T2115 N. Freeway,3601 N. Freeway Blvd.,,Sacramento,CA,95834,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.63995,-121.499203,2019-10-19,137137,1.24125,2019-10-19 09:51:32 UTC,,,,,,,,,CHADEMO J1772COMBO,US,1.9976,,,,Public,,public,,,,,,,,,,,,,,,,,,,
1333,ELEC,Market West,3270 Arena Blvd.,,Sacramento,CA,95834,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.641633,-121.532587,2019-10-19,121779,0.3643,2019-10-19 09:51:32 UTC,,,,,,,,,CHADEMO J1772COMBO,US,0.58628,,,,Public,,public,,,,,,,,,,,,,,,,,,,
1334,ELEC,Sacramento International Airport - Daily A Lot,Lindbergh Dr,,Sacramento,CA,95837,,916-874-0670,E,,Public,24 hours daily; pay lot,,,,,,4,,1 SP Inductive,Non-Networked,,GPS,38.69005,-121.58889,2019-09-09,7212,1.29999,2019-09-09 14:29:53 UTC,P,,,1998-06-30,,,,,J1772,US,2.09213,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
1335,ELEC,Sacramento International Airport,6900 Airport Blvd.,,Sacramento,CA,95837,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,38.677894,-121.589248,2019-10-19,143941,0.45333,2019-10-19 09:51:32 UTC,,,,,,,,,CHADEMO J1772COMBO,US,0.72956,,,,Public,,public,,,,,,,,,,,,,,,,,,,
